19,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0112216
20,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0116431
21,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.011193
22,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0117803
23,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0107539
24,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0107239
25,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0116431
26,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0114484
27,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.011193
28,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0108727
29,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0112216
30,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0128997
31,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0126989
32,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0122875
33,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0128247
34,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0128997
35,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0128997
36,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0118618
37,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0126989
38,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.011193
39,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0108727
40,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0104816
41,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0100113
42,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0100113
43,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0101388
44,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0100113
45,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0104816
46,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0114484
47,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0106337
48,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0107239
49,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0106337
50,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0106337
51,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0104816
52,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0102648
53,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0102648
54,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0108727
55,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0104816
56,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0100113
57,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0107239
58,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0101388
59,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0100113
60,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00961855
61,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.0104816
62,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00945008
63,Stopping : standard deviation of the last 20 best fitnesses is smaller than 0.05 : 0.00948402
